site,treatment,farms_number,latitudes_for,longitude,line_of_site,day_deployed,month_deployed,year_deployed,time_deployed,day_retrieved,month_retrieved,year_retrieved,time_retrieved,species_code,sex,fish_length_carapace_width_mm,entered_by,checked_by,x20
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,CAMA,M,15,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,PALO,NA,NA,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,62,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,50,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,43,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,55,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,40,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,42,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,58,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,46,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,47,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,48,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,50,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,53,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,50,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,48,ML,AJ,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",5,7,2023,1899-12-30T08:15:00Z,20,7,2023,1899-12-30T07:20:00Z,FPEN,NA,38,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,CAMA,F,42,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,CAMA,M,17,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,51,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,NA,43,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,42,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,53,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,51,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,41,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,49,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,45,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,62,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,51,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,48,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,45,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,51,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,55,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,44,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,43,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,42,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,47,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,41,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,41,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,NA,36,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,E,50,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,NA,43,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,NA,15,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,NA,37,ML,AJ,NA
Bayside,Control,FARMS_15,42.3224111,-71.042878,"10 degrees to lamppos int behind bush, 50 degrees to gazebo, 270 degrees to far gazebo, further out than 12",5,7,2023,1899-12-30T08:20:00Z,20,7,2023,1899-12-30T07:55:00Z,FPEN,NA,44,ML,AJ,NA
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,CAMA,M,47,ML,AJ,NA
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,CAMA,M,36,ML,AJ,NA
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,CAMA,M,13,ML,AJ,NA
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,CAMA,F,17,ML,AJ,NA
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,LIDU,NA,50,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,55,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,56,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,52,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,50,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,50,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,46,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,49,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,45,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,52,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,54,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,54,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,51,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,50,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,49,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,47,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,44,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,42,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,49,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,48,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,45,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_16,42.322365,-71.042554,"past island further than 10; 0 degrees to farm 10, 90 degrees to bathhouse main building, 270 degree to jfk library",5,7,2023,1899-12-30T08:30:00Z,20,7,2023,1899-12-30T07:48:00Z,FPEN,NA,45,ML,AJ,eggs were not counted on shrimp for this FARM
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,CAMA,F,11,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,CAMA,M,10,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,CAMA,F,11,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,CAMA,F,11,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_10,42.32227,-71.04224,"past island farther than 15; 0 degrees to light post with sign, 55 degrees to gazebo, 290 degrees to far gazebo/lookout",20,7,2023,1899-12-30T07:38:00Z,26,11,2023,1899-12-30T15:30:00Z,PAHE,M,7,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
Bayside,Control,FARMS_12,42.322415,-71.042864,"0 degrees to ornate pole behind bush, 45 degrees to gazebo, 90 degrees to right wing bathroom",20,7,2023,1899-12-30T07:20:00Z,26,11,2023,1899-12-30T15:30:00Z,FPEN,NA,NA,LD,NA,NA
